"stop_id","stop_code","stop_name","stop_lat","stop_lon","location_type","parent_station","wheelchair_boarding","zone_id"
"24711","121","Brandl","50.728199005127","15.1516141891479","1","","1","2"
"14711","122","Pod Záložnou","50.7984733581543","15.070987701416","1","","2","1"
"3211","123","Poliklinika","50.7683639526367","15.064281463623","1","","2","1"
"5811","124","Stračí","50.780689239502","15.0398616790771","1","","2","1"
"24111","125","Nový Svět","50.7223587036133","15.1340780258179","1","","2","2"
"23811","126","Za Tratí","50.7317848205566","15.1119270324707","1","","2","1,2"
"23911","127","Proseč n.N. pošta","50.7276306152344","15.1178150177002","1","","2","1,2"
"24011","128","Proseč n.N. výhybna","50.7239532470703","15.1274976730347","1","","2","1,2"
"21711","129","Průmyslová škola","50.7724952697754","15.0643215179443","1","","1","1"
"19711","131","Radčice","50.8052520751953","15.0641450881958","1","","2","1"
"19411","132","U Radčického potoka","50.7938423156738","15.0416488647461","1","","2","1"
"20511","133","Stráž n. Nis. Kateřinská","50.7897415161133","15.0370674133301","1","","2","1"
"11611","134","Rochlice","50.7470245361328","15.0627021789551","1","","2","1"
"19511","135","Radčice rozcestí","50.8008117675781","15.0555715560913","1","","2","1"
"10611","136","Rudolfov","50.786247253418","15.111668586731","1","","2","1"
"19911","137","Ruprechtice nám.","50.7894744873047","15.0674018859863","1","","2","1"
"18811","138","Ruprechtice síd.","50.7872695922852","15.0580158233643","1","","2","1"
"18311","139","Ruprechtická","50.7777557373047","15.0616941452026","1","","2","1"
"6211","140","Růžodol Mlýn","50.7812576293945","15.0292930603027","1","","2","1"
"3811","141","Růžodol I","50.7741928100586","15.0396385192871","1","","2","1"
"22011","142","Rybníček","50.7649421691895","15.0519924163818","1","","1","1"
"18511","143","Rychtářská","50.7820663452148","15.0648307800293","1","","2","1"
"20811","144","Sametová","50.758918762207","15.0737867355347","1","","2","1"
"13211","145","Vesec samoobsluha","50.738166809082","15.0642261505127","1","","2","1"
"6711","146","Slévárna","50.7617645263672","15.0209302902222","1","","2","1"
"13611","147","Sokolská most","50.771167755127","15.058500289917","1","","2","1"
"13711","148","Sokolská","50.7719573974609","15.0561151504517","1","","2","1"
"9311","149","Sokolská u zdi","50.77099609375","15.0594177246094","1","","2","1"
"22811","151","Spáleniště","50.7398719787598","15.0175342559814","1","","1","1"
"6511","152","Stráž nad Nisou","50.7906150817871","15.0257120132446","1","","2","1"
"6411","153","Stráž n. Nis. elektrárna","50.789722442627","15.0212278366089","1","","2","1"
"20411","154","Stráž n. Nis. Neumannova","50.7890396118164","15.0291576385498","1","","2","1"
"6311","156","Stráž n. Nis. Oblouková","50.7851638793945","15.0248928070068","1","","2","1"
"10811","158","Technická univerzita","50.7725372314453","15.0765132904053","1","","2","1"
"3111","159","Šaldovo náměstí","50.7693481445313","15.0605754852295","1","","2","1"
"12711","160","Šimonovice","50.7079200744629","15.0542306900024","1","","2","1"
"811","161","Textilana","50.7650985717773","15.0684356689453","1","","2","1"
"9411","162","Tržní náměstí","50.7744445800781","15.0619096755981","1","","2","1"
"18611","163","U Beránka","50.7842636108398","15.0652313232422","1","","2","1"
"511","164","Východní","50.7602767944336","15.0916690826416","1","","2","1"
"10311","165","Kateřinky učiliště","50.7969398498535","15.1022672653198","1","","2","1"
"13811","166","U Dvora","50.7748680114746","15.0551109313965","1","","2","1"
"611","167","Ječná","50.7624931335449","15.0856533050537","1","","2","1"
"1511","168","Domažlická","50.7569274902344","15.0314998626709","1","","2","1"
"18411","169","U Jelena","50.7804336547852","15.0635986328125","1","","2","1"
"19811","170","U Lípy","50.7998275756836","15.0414810180664","1","","2","1"
"20911","171","U Lomu","50.7628784179688","15.0746955871582","1","","2","1"
"5211","172","U Močálu","50.7569770812988","15.0611276626587","1","","2","1"
"22211","173","Staré Pekárny","50.7573509216309","15.0433492660522","1","","1","1"
"5111","174","Horní Kopečná","50.7549285888672","15.063570022583","1","","2","1"
"9811","175","U Pramenů","50.7888031005859","15.0756092071533","1","","2","1"
"8411","176","U Terstu","50.7669296264648","15.089337348938","1","","2","1"
"9911","177","U Transformátoru","50.7911224365234","15.0748729705811","1","","2","1"
"5611","178","U Věže","50.772632598877","15.0471811294556","1","","2","1"
"2811","179","U Vodárny","50.7666358947754","15.0797805786133","1","","2","1"
"1611","181","Husitská","50.7551116943359","15.0289907455444","1","","2","1"
"23211","182","Sídliště Nové Vratislavice","50.7529258728027","15.0786619186401","1","","1","1"
"22311","183","Vápenka","50.7554702758789","15.041633605957","1","","1","1"
"13111","184","Vesec U Střediska","50.7372016906738","15.0624094009399","1","","2","1"
"1211","185","Viadukt","50.7648506164551","15.0426244735718","1","","1","1"
"3011","186","Vojtěšská","50.7658309936523","15.0697336196899","1","","2","1"
"23511","187","Vratislavice n.N. kostel","50.7429733276367","15.0930271148682","1","","1","1"
"23611","188","Vratislavice n.N. výhybna","50.740909576416","15.1022148132324","1","","1","1"
"14011","189","Vrchlického","50.7801742553711","15.0539751052856","1","","2","1"
"11111","190","Zahrádky","50.7761878967285","15.0993623733521","1","","2","1"
"24211","191","Jablonec n.N. Zelené Údolí","50.7215614318848","15.1443767547607","1","","2","2"
"4811","192","Zelené Údolí","50.7485542297363","15.0729885101318","1","","2","1"
"21511","193","Botanická zahrada","50.7758979797363","15.0753021240234","1","","1","1"
"3711","194","Žitavská","50.7686462402344","15.0419511795044","1","","2","1"
"9511","195","Žižkovo náměstí","50.7803802490234","15.0686454772949","1","","2","1"
"12611","196","Minkovice žel. přejezd","50.7135543823242","15.0546455383301","1","","2","1"
"24511","197","Ježkova","50.7524948120117","15.0701093673706","1","","2","1"
"4611","198","Ševčíkova","50.7574501037598","15.0706958770752","1","","2","1"
"11811","202","Doubská","50.7433280944824","15.0549945831299","1","","2","1"
"2611","203","OC Nisa","50.741039276123","15.050479888916","1","","2","1"
"19311","204","Globus","50.7774810791016","15.0309915542603","1","","2","1"
"8311","207","Univerzitní koleje","50.7683372497559","15.0873699188232","1","","2","1"
"19111","208","Polní","50.7856903076172","15.0351848602295","1","","2","1"
"3311","213","Zimní stadion","50.7539901733398","15.0513391494751","1","","2","1"
"3611","214","Aréna","50.7540702819824","15.0504465103149","1","","2","1"
"1911","221","Kavkazská","50.743766784668","15.0371952056885","1","","2","1"
"2211","222","U Slunného potoka","50.7362518310547","15.0371265411377","1","","2","1"
"18911","224","Na Pískovně","50.7888374328613","15.0505495071411","1","","2","1"
"2311","227","Prům. zóna Jih","50.733959197998","15.0416526794434","1","","2","1"
"3411","228","Ulice 28.října","50.7555313110352","15.0486869812012","1","","2","1"
"19011","230","Jiráskova","50.7868347167969","15.0496578216553","1","","2","1"
"19211","232","Zelná","50.7725830078125","15.0330219268799","1","","2","1"
"2511","238","OC Nisa kino","50.7419509887695","15.0456390380859","1","","2","1"
"2111","244","Průmyslová","50.7429885864258","15.0359497070313","1","","2","1"
"4011","249","Ostašovská","50.7731628417969","15.024995803833","1","","2","1"
"4111","250","Obchodní","50.7753372192383","15.0199384689331","1","","2","1"
"4211","251","Prům. zóna sever","50.7793350219727","15.0188913345337","1","","2","1"
"42211","252","Bauhaus","50.7650260925293","15.0580177307129","1","","1","1"
"26511","265","U Krematoria","50.7614479064941","15.0578908920288","1","","2","1"
"3511","273","Herbenova","50.7542953491211","15.0464239120483","1","","2","1"
"21911","306","NC Géčko","50.7760848999023","15.029275894165","1","","2","1"
"26811","309","Bedřichov stadion","50.7945327758789","15.1425018310547","1","","2","1"
"26911","311","Bedřichov Maliník","50.7912292480469","15.1305770874023","1","","2","1"
"27011","312","Bedřichov odb.","50.7927665710449","15.1334381103516","1","","2","1"
"3911","450","Úvozní","50.7753448486328","15.0339832305908","1","","2","1"
"8652","3 / 1","Americká","50.75799733","15.03404884","0","111","2","1"
"8662","3 / 2","Americká","50.75783477","15.03379135","0","111","2","1"
"8712","106 / 2","Kunratice Mšenská","50.7524108886719","15.1166715621948","0","211","2","1"
"8732","71 / 1","Kynologické cvičiště","50.7571830749512","15.1033725738525","0","311","2","1"
"8742","71 / 2","Kynologické cvičiště","50.7573356628418","15.1030492782593","0","311","2","1"
"8752","69 / 1","Kunratická sídliště","50.7607231140137","15.0958528518677","0","411","2","1"
"8762","69 / 2","Kunratická sídliště","50.7607765197754","15.0956878662109","0","411","2","1"
"8772","69 / 3","Kunratická sídliště","50.76082532","15.09612019","0","411","2","1"
"8782","164 / 1","Východní","50.7602081298828","15.091724395752","0","511","2","1"
"8792","164 / 2","Východní","50.7603416442871","15.0916137695313","0","511","2","1"
